Property_ID,City,City_Tier,Property_Type,Total_Rooms,Base_Price,Month,Month_Num,Occupancy_Rate,Rooms_Sold,Dynamic_Price,Revenue,RevPAR,Customer_Rating,Cancellation_Rate
OYO1145,Chennai,1,Capital O,51,1962.0,July,7,50.2,26,1532.0,39831.0,781.0,4.4,17.0
OYO1145,Chennai,1,Capital O,51,1962.0,August,8,47.4,24,1462.0,35091.0,688.0,3.5,8.0
OYO1145,Chennai,1,Capital O,51,1962.0,September,9,57.8,29,1517.0,43985.0,862.0,4.7,17.0
OYO1145,Chennai,1,Capital O,51,1962.0,October,10,91.4,47,2341.0,110039.0,2158.0,3.6,11.0
OYO1145,Chennai,1,Capital O,51,1962.0,November,11,92.9,47,2567.0,120630.0,2365.0,3.9,25.0
OYO1145,Chennai,1,Capital O,51,1962.0,December,12,96.7,49,2384.0,116821.0,2291.0,3.0,22.0
OYO1146,Chennai,1,Capital O,37,2006.0,January,1,82.9,31,2216.0,68694.0,1857.0,4.0,23.0
OYO1146,Chennai,1,Capital O,37,2006.0,February,2,85.8,32,2123.0,67934.0,1836.0,4.2,19.0
OYO1146,Chennai,1,Capital O,37,2006.0,March,3,80.9,30,2097.0,62897.0,1700.0,3.6,14.0
OYO1146,Chennai,1,Capital O,37,2006.0,April,4,53.9,20,1905.0,38108.0,1030.0,3.1,9.0
OYO1146,Chennai,1,Capital O,37,2006.0,May,5,58.9,22,1407.0,30960.0,837.0,3.4,7.0
OYO1146,Chennai,1,Capital O,37,2006.0,June,6,54.4,20,1556.0,31112.0,841.0,4.7,10.0
OYO1146,Chennai,1,Capital O,37,2006.0,July,7,45.6,17,1562.0,26548.0,718.0,3.6,19.0
OYO1146,Chennai,1,Capital O,37,2006.0,August,8,51.1,19,1420.0,26988.0,729.0,3.4,11.0
OYO1146,Chennai,1,Capital O,37,2006.0,September,9,62.7,23,1806.0,41527.0,1122.0,3.5,21.0
OYO1146,Chennai,1,Capital O,37,2006.0,October,10,74.1,27,2522.0,68106.0,1841.0,3.7,8.0
OYO1146,Chennai,1,Capital O,37,2006.0,November,11,88.8,33,2471.0,81529.0,2203.0,4.3,20.0
OYO1146,Chennai,1,Capital O,37,2006.0,December,12,98.0,36,2754.0,99152.0,2680.0,3.0,13.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,January,1,93.3,19,2243.0,42620.0,2131.0,4.7,17.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,February,2,75.6,15,2130.0,31947.0,1597.0,3.5,14.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,March,3,77.8,16,1868.0,29885.0,1494.0,4.1,6.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,April,4,56.5,11,1548.0,17026.0,851.0,3.3,9.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,May,5,46.5,9,1376.0,12387.0,619.0,4.3,15.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,June,6,61.0,12,1422.0,17067.0,853.0,4.7,12.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,July,7,53.8,11,1366.0,15031.0,752.0,4.1,13.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,August,8,47.0,9,1518.0,13658.0,683.0,3.7,16.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,September,9,57.6,12,1535.0,18424.0,921.0,3.5,23.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,October,10,86.9,17,2023.0,34390.0,1720.0,3.9,19.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,November,11,93.9,19,2283.0,43372.0,2169.0,4.7,20.0
OYO1147,Chennai,1,OYO Townhouse,20,1790.0,December,12,88.6,18,2033.0,36595.0,1830.0,4.5,18.0
OYO1148,Chennai,1,Palette,52,1609.0,January,1,89.8,47,1988.0,93434.0,1797.0,4.2,10.0
OYO1148,Chennai,1,Palette,52,1609.0,February,2,81.6,42,1894.0,79559.0,1530.0,3.5,17.0
OYO1148,Chennai,1,Palette,52,1609.0,March,3,87.8,46,1876.0,86293.0,1659.0,3.0,20.0
OYO1148,Chennai,1,Palette,52,1609.0,April,4,66.6,35,1544.0,54053.0,1039.0,3.7,17.0
OYO1148,Chennai,1,Palette,52,1609.0,May,5,64.3,33,1243.0,41003.0,789.0,3.3,13.0
OYO1148,Chennai,1,Palette,52,1609.0,June,6,59.1,31,1085.0,33631.0,647.0,3.5,24.0
OYO1148,Chennai,1,Palette,52,1609.0,July,7,57.2,30,1153.0,34605.0,665.0,3.6,13.0
OYO1148,Chennai,1,Palette,52,1609.0,August,8,63.8,33,1306.0,43085.0,829.0,3.2,18.0
OYO1148,Chennai,1,Palette,52,1609.0,September,9,69.3,36,1349.0,48551.0,934.0,3.3,20.0
OYO1148,Chennai,1,Palette,52,1609.0,October,10,91.1,47,1769.0,83143.0,1599.0,3.6,25.0
OYO1148,Chennai,1,Palette,52,1609.0,November,11,96.3,50,1738.0,86924.0,1672.0,3.1,19.0
OYO1148,Chennai,1,Palette,52,1609.0,December,12,94.2,49,2139.0,104822.0,2016.0,4.3,8.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,January,1,83.7,41,2144.0,87922.0,1794.0,3.4,9.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,February,2,91.5,45,1930.0,86870.0,1773.0,4.5,9.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,March,3,69.9,34,1721.0,58508.0,1194.0,4.4,10.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,April,4,71.8,35,1476.0,51670.0,1054.0,4.1,17.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,May,5,63.6,31,1224.0,37936.0,774.0,3.5,13.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,June,6,48.0,24,1196.0,28693.0,586.0,4.1,15.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,July,7,57.5,28,1154.0,32324.0,660.0,3.1,20.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,August,8,46.4,23,1359.0,31258.0,638.0,4.8,7.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,September,9,64.2,31,1328.0,41181.0,840.0,4.1,25.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,October,10,87.7,43,2160.0,92876.0,1895.0,3.9,12.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,November,11,88.6,43,2064.0,88770.0,1812.0,4.6,25.0
OYO1149,Chennai,1,OYO Townhouse,49,1733.0,December,12,98.0,48,2459.0,118043.0,2409.0,4.2,13.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,January,1,77.4,22,1755.0,38609.0,1379.0,3.6,7.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,February,2,81.6,23,1824.0,41949.0,1498.0,4.3,23.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,March,3,71.5,20,1702.0,34039.0,1216.0,4.6,11.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,April,4,67.7,19,1448.0,27505.0,982.0,3.7,17.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,May,5,59.4,17,1179.0,20043.0,716.0,3.7,9.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,June,6,62.2,17,1231.0,20921.0,747.0,4.5,5.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,July,7,51.2,14,1013.0,14176.0,506.0,4.5,12.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,August,8,55.1,15,1217.0,18256.0,652.0,3.7,17.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,September,9,55.4,16,1321.0,21131.0,755.0,4.7,24.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,October,10,92.2,26,1891.0,49173.0,1756.0,4.6,20.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,November,11,85.9,24,1757.0,42162.0,1506.0,3.3,15.0
OYO1150,Chennai,1,OYO Townhouse,28,1543.0,December,12,95.2,27,2149.0,58023.0,2072.0,3.9,8.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,January,1,92.2,65,2357.0,153176.0,2188.0,4.2,16.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,February,2,90.0,63,2177.0,137156.0,1959.0,3.8,7.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,March,3,82.0,57,2118.0,120743.0,1725.0,3.4,20.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,April,4,66.9,47,1647.0,77418.0,1106.0,3.8,19.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,May,5,49.5,35,1784.0,62445.0,892.0,4.6,20.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,June,6,46.9,33,1418.0,46806.0,669.0,3.9,23.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,July,7,46.5,33,1413.0,46622.0,666.0,4.0,20.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,August,8,48.1,34,1691.0,57484.0,821.0,4.6,24.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,September,9,69.1,48,1875.0,90021.0,1286.0,4.2,13.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,October,10,86.8,61,2505.0,152819.0,2183.0,3.7,18.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,November,11,91.2,64,2809.0,179757.0,2568.0,4.5,9.0
OYO1151,Chennai,1,OYO Townhouse,70,2101.0,December,12,86.1,60,2421.0,145272.0,2075.0,3.2,20.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,January,1,95.0,65,2391.0,155398.0,2285.0,3.2,12.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,February,2,89.6,61,2397.0,146219.0,2150.0,4.0,5.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,March,3,70.0,48,2078.0,99736.0,1467.0,4.5,25.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,April,4,60.1,41,1613.0,66120.0,972.0,4.2,21.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,May,5,56.6,39,1508.0,58806.0,865.0,3.4,13.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,June,6,53.3,36,1360.0,48964.0,720.0,3.3,24.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,July,7,60.7,41,1412.0,57911.0,852.0,3.8,17.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,August,8,49.2,33,1531.0,50514.0,743.0,4.4,19.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,September,9,65.7,45,1590.0,71543.0,1052.0,4.8,7.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,October,10,92.4,63,2267.0,142804.0,2100.0,3.9,22.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,November,11,89.9,61,2471.0,150758.0,2217.0,3.7,25.0
OYO1152,Chennai,1,OYO Rooms,68,1914.0,December,12,90.4,61,2648.0,161554.0,2376.0,3.4,20.0
OYO1153,Chennai,1,Palette,34,2202.0,January,1,92.5,31,2722.0,84397.0,2482.0,3.1,22.0
OYO1153,Chennai,1,Palette,34,2202.0,February,2,76.1,26,2475.0,64355.0,1893.0,3.7,25.0
OYO1153,Chennai,1,Palette,34,2202.0,March,3,81.9,28,2571.0,71998.0,2118.0,4.8,16.0
OYO1153,Chennai,1,Palette,34,2202.0,April,4,60.5,21,2002.0,42036.0,1236.0,4.8,20.0
OYO1153,Chennai,1,Palette,34,2202.0,May,5,54.1,18,1704.0,30677.0,902.0,3.5,19.0
OYO1153,Chennai,1,Palette,34,2202.0,June,6,46.4,16,1717.0,27475.0,808.0,3.7,8.0
OYO1153,Chennai,1,Palette,34,2202.0,July,7,59.0,20,1657.0,33139.0,975.0,4.4,22.0
OYO1153,Chennai,1,Palette,34,2202.0,August,8,60.4,21,1675.0,35180.0,1035.0,3.3,8.0
OYO1153,Chennai,1,Palette,34,2202.0,September,9,67.7,23,1821.0,41877.0,1232.0,3.3,9.0
OYO1153,Chennai,1,Palette,34,2202.0,October,10,87.5,30,2625.0,78758.0,2316.0,3.0,20.0
OYO1153,Chennai,1,Palette,34,2202.0,November,11,91.5,31,2826.0,87614.0,2577.0,4.8,8.0
OYO1153,Chennai,1,Palette,34,2202.0,December,12,98.0,33,2771.0,91448.0,2690.0,4.5,24.0
OYO1154,Chennai,1,Capital O,73,1900.0,January,1,78.2,57,2499.0,142422.0,1951.0,3.3,6.0
OYO1154,Chennai,1,Capital O,73,1900.0,February,2,92.1,67,2221.0,148785.0,2038.0,4.1,24.0
OYO1154,Chennai,1,Capital O,73,1900.0,March,3,81.3,59,1997.0,117823.0,1614.0,3.1,10.0
OYO1154,Chennai,1,Capital O,73,1900.0,April,4,63.5,46,1731.0,79639.0,1091.0,4.7,18.0
OYO1154,Chennai,1,Capital O,73,1900.0,May,5,53.8,39,1529.0,59629.0,817.0,4.4,18.0
OYO1154,Chennai,1,Capital O,73,1900.0,June,6,58.1,42,1485.0,62352.0,854.0,4.2,11.0
OYO1154,Chennai,1,Capital O,73,1900.0,July,7,57.1,42,1357.0,56987.0,781.0,3.2,7.0
OYO1154,Chennai,1,Capital O,73,1900.0,August,8,56.0,41,1521.0,62351.0,854.0,3.9,5.0
OYO1154,Chennai,1,Capital O,73,1900.0,September,9,65.2,48,1685.0,80866.0,1108.0,3.5,20.0
OYO1154,Chennai,1,Capital O,73,1900.0,October,10,88.4,65,1976.0,128415.0,1759.0,3.9,18.0
OYO1154,Chennai,1,Capital O,73,1900.0,November,11,88.7,65,2378.0,154551.0,2117.0,3.2,6.0
OYO1154,Chennai,1,Capital O,73,1900.0,December,12,98.0,72,2610.0,187896.0,2574.0,3.3,21.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,January,1,76.6,8,2829.0,22636.0,2264.0,4.0,21.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,February,2,82.3,8,2682.0,21458.0,2146.0,4.1,19.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,March,3,84.6,8,2315.0,18519.0,1852.0,4.4,24.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,April,4,71.7,7,1902.0,13317.0,1332.0,4.1,9.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,May,5,57.3,6,1954.0,11723.0,1172.0,3.2,8.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,June,6,46.6,5,1559.0,7793.0,779.0,4.0,22.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,July,7,44.7,4,1952.0,7809.0,781.0,3.9,12.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,August,8,57.1,6,1786.0,10717.0,1072.0,4.7,5.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,September,9,59.8,6,2288.0,13726.0,1373.0,3.9,21.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,October,10,85.7,9,2634.0,23706.0,2371.0,4.0,19.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,November,11,90.5,9,3258.0,29321.0,2932.0,3.6,16.0
OYO1155,Chennai,1,OYO Townhouse,10,2368.0,December,12,87.9,9,2737.0,24635.0,2464.0,4.5,10.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,January,1,80.0,51,1937.0,98806.0,1544.0,4.5,24.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,February,2,84.5,54,1813.0,97923.0,1530.0,3.6,8.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,March,3,81.2,52,1667.0,86668.0,1354.0,3.5,13.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,April,4,71.8,46,1469.0,67566.0,1056.0,3.1,10.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,May,5,54.8,35,1391.0,48700.0,761.0,4.0,6.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,June,6,57.2,37,1390.0,51417.0,803.0,4.3,9.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,July,7,51.4,33,1324.0,43698.0,683.0,4.5,17.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,August,8,54.6,35,1216.0,42565.0,665.0,4.8,14.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,September,9,54.3,35,1544.0,54025.0,844.0,3.1,7.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,October,10,74.7,48,1971.0,94623.0,1478.0,3.1,18.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,November,11,87.3,56,2039.0,114192.0,1784.0,3.5,22.0
OYO1156,Chennai,1,OYO Rooms,64,1728.0,December,12,88.3,56,1949.0,109162.0,1706.0,3.7,24.0
OYO1157,Chennai,1,Palette,69,1568.0,January,1,83.8,58,1670.0,96872.0,1404.0,4.7,9.0
OYO1157,Chennai,1,Palette,69,1568.0,February,2,87.1,60,1685.0,101070.0,1465.0,4.5,15.0
OYO1157,Chennai,1,Palette,69,1568.0,March,3,79.3,55,1770.0,97354.0,1411.0,4.6,16.0
OYO1157,Chennai,1,Palette,69,1568.0,April,4,65.9,45,1498.0,67422.0,977.0,3.3,24.0
OYO1157,Chennai,1,Palette,69,1568.0,May,5,54.0,37,1160.0,42916.0,622.0,4.3,24.0
OYO1157,Chennai,1,Palette,69,1568.0,June,6,53.1,37,1151.0,42587.0,617.0,4.5,15.0
OYO1157,Chennai,1,Palette,69,1568.0,July,7,46.6,32,1019.0,32600.0,472.0,3.9,8.0
OYO1157,Chennai,1,Palette,69,1568.0,August,8,48.8,34,1170.0,39772.0,576.0,4.3,6.0
OYO1157,Chennai,1,Palette,69,1568.0,September,9,68.3,47,1524.0,71638.0,1038.0,4.3,10.0
OYO1157,Chennai,1,Palette,69,1568.0,October,10,84.7,58,1857.0,107711.0,1561.0,3.3,25.0
OYO1157,Chennai,1,Palette,69,1568.0,November,11,96.0,66,1930.0,127359.0,1846.0,3.5,14.0
OYO1157,Chennai,1,Palette,69,1568.0,December,12,98.0,68,2196.0,149320.0,2164.0,4.5,11.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,January,1,93.4,23,2555.0,58757.0,2350.0,3.7,11.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,February,2,74.3,19,1977.0,37566.0,1503.0,4.3,24.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,March,3,72.1,18,1876.0,33768.0,1351.0,4.3,16.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,April,4,63.6,16,1858.0,29726.0,1189.0,4.7,13.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,May,5,56.4,14,1587.0,22214.0,889.0,3.9,15.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,June,6,62.5,16,1535.0,24555.0,982.0,4.3,13.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,July,7,56.3,14,1587.0,22212.0,888.0,4.3,19.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,August,8,60.3,15,1594.0,23904.0,956.0,3.4,20.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,September,9,72.8,18,1837.0,33060.0,1322.0,4.6,16.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,October,10,84.7,21,2261.0,47477.0,1899.0,4.7,18.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,November,11,97.6,24,2417.0,58013.0,2321.0,3.4,7.0
OYO1158,Chennai,1,OYO Townhouse,25,1954.0,December,12,98.0,24,2512.0,60286.0,2411.0,4.7,13.0
OYO1159,Chennai,1,Capital O,77,2458.0,January,1,83.8,65,2808.0,182508.0,2370.0,3.2,23.0
OYO1159,Chennai,1,Capital O,77,2458.0,February,2,77.5,60,2798.0,167870.0,2180.0,4.4,7.0
OYO1159,Chennai,1,Capital O,77,2458.0,March,3,74.7,58,2512.0,145708.0,1892.0,3.4,20.0
OYO1159,Chennai,1,Capital O,77,2458.0,April,4,65.1,50,1994.0,99698.0,1295.0,3.5,24.0
OYO1159,Chennai,1,Capital O,77,2458.0,May,5,59.1,46,2040.0,93827.0,1219.0,3.1,14.0
OYO1159,Chennai,1,Capital O,77,2458.0,June,6,54.9,42,1759.0,73860.0,959.0,3.6,17.0
OYO1159,Chennai,1,Capital O,77,2458.0,July,7,50.6,39,1749.0,68225.0,886.0,3.0,23.0
OYO1159,Chennai,1,Capital O,77,2458.0,August,8,50.0,38,1823.0,69257.0,899.0,3.2,15.0
OYO1159,Chennai,1,Capital O,77,2458.0,September,9,55.4,43,2149.0,92407.0,1200.0,3.3,7.0
OYO1159,Chennai,1,Capital O,77,2458.0,October,10,82.2,63,2539.0,159933.0,2077.0,4.2,10.0
OYO1159,Chennai,1,Capital O,77,2458.0,November,11,87.9,68,2875.0,195523.0,2539.0,3.8,9.0
OYO1159,Chennai,1,Capital O,77,2458.0,December,12,98.0,75,2849.0,213656.0,2775.0,3.8,22.0
OYO1160,Chennai,1,Palette,50,2423.0,January,1,79.5,40,2754.0,110169.0,2203.0,3.8,12.0
OYO1160,Chennai,1,Palette,50,2423.0,February,2,89.9,45,2531.0,113896.0,2278.0,3.3,6.0
OYO1160,Chennai,1,Palette,50,2423.0,March,3,76.6,38,2763.0,104990.0,2100.0,4.6,8.0
OYO1160,Chennai,1,Palette,50,2423.0,April,4,57.7,29,2100.0,60911.0,1218.0,4.2,10.0
OYO1160,Chennai,1,Palette,50,2423.0,May,5,54.7,27,1885.0,50907.0,1018.0,4.4,19.0
OYO1160,Chennai,1,Palette,50,2423.0,June,6,49.0,24,1851.0,44415.0,888.0,4.6,15.0
OYO1160,Chennai,1,Palette,50,2423.0,July,7,62.5,31,1938.0,60072.0,1201.0,3.7,7.0
OYO1160,Chennai,1,Palette,50,2423.0,August,8,48.4,24,1645.0,39483.0,790.0,3.3,15.0
OYO1160,Chennai,1,Palette,50,2423.0,September,9,69.1,35,1975.0,69138.0,1383.0,4.2,12.0
OYO1160,Chennai,1,Palette,50,2423.0,October,10,92.0,46,2890.0,132946.0,2659.0,3.8,11.0
OYO1160,Chennai,1,Palette,50,2423.0,November,11,89.7,45,3170.0,142647.0,2853.0,3.4,8.0
OYO1160,Chennai,1,Palette,50,2423.0,December,12,94.0,47,2915.0,136994.0,2740.0,4.4,22.0
OYO1161,Pune,2,Palette,74,1621.0,January,1,92.7,69,1793.0,123718.0,1672.0,4.5,9.0
OYO1161,Pune,2,Palette,74,1621.0,February,2,83.3,62,1966.0,121882.0,1647.0,4.3,15.0
OYO1161,Pune,2,Palette,74,1621.0,March,3,69.2,51,1954.0,99664.0,1347.0,4.1,18.0
OYO1161,Pune,2,Palette,74,1621.0,April,4,55.8,41,1286.0,52711.0,712.0,3.1,25.0
OYO1161,Pune,2,Palette,74,1621.0,May,5,62.6,46,1224.0,56292.0,761.0,4.1,7.0
OYO1161,Pune,2,Palette,74,1621.0,June,6,41.4,31,1137.0,35240.0,476.0,3.6,18.0
OYO1161,Pune,2,Palette,74,1621.0,July,7,46.5,34,1148.0,39049.0,528.0,3.9,15.0
OYO1161,Pune,2,Palette,74,1621.0,August,8,56.9,42,1187.0,49840.0,674.0,3.5,11.0
OYO1161,Pune,2,Palette,74,1621.0,September,9,58.2,43,1384.0,59515.0,804.0,3.6,6.0
OYO1161,Pune,2,Palette,74,1621.0,October,10,70.0,52,1628.0,84657.0,1144.0,4.3,9.0
OYO1161,Pune,2,Palette,74,1621.0,November,11,85.8,64,2192.0,140318.0,1896.0,3.2,9.0
OYO1161,Pune,2,Palette,74,1621.0,December,12,98.0,73,2008.0,146570.0,1981.0,3.5,7.0
OYO1162,Pune,2,Palette,67,1998.0,January,1,73.1,49,2385.0,116859.0,1744.0,4.6,12.0
OYO1162,Pune,2,Palette,67,1998.0,February,2,84.0,56,2177.0,121889.0,1819.0,4.4,16.0
OYO1162,Pune,2,Palette,67,1998.0,March,3,73.0,49,2229.0,109228.0,1630.0,3.4,13.0
OYO1162,Pune,2,Palette,67,1998.0,April,4,68.9,46,1584.0,72858.0,1087.0,4.3,7.0
OYO1162,Pune,2,Palette,67,1998.0,May,5,55.7,37,1690.0,62544.0,933.0,4.2,9.0
OYO1162,Pune,2,Palette,67,1998.0,June,6,54.5,37,1582.0,58547.0,874.0,3.1,16.0
OYO1162,Pune,2,Palette,67,1998.0,July,7,48.7,33,1556.0,51334.0,766.0,4.8,9.0
OYO1162,Pune,2,Palette,67,1998.0,August,8,58.4,39,1365.0,53237.0,795.0,3.3,16.0
OYO1162,Pune,2,Palette,67,1998.0,September,9,56.3,38,1901.0,72232.0,1078.0,4.5,23.0
OYO1162,Pune,2,Palette,67,1998.0,October,10,88.7,59,2470.0,145714.0,2175.0,3.8,19.0
OYO1162,Pune,2,Palette,67,1998.0,November,11,94.6,63,2198.0,138501.0,2067.0,3.8,24.0
OYO1162,Pune,2,Palette,67,1998.0,December,12,90.1,60,2261.0,135684.0,2025.0,4.1,19.0
OYO1163,Pune,2,Capital O,67,1487.0,January,1,75.4,51,1558.0,79482.0,1186.0,4.0,21.0
OYO1163,Pune,2,Capital O,67,1487.0,February,2,83.1,56,1775.0,99402.0,1484.0,3.7,19.0
OYO1163,Pune,2,Capital O,67,1487.0,March,3,83.0,56,1784.0,99929.0,1491.0,3.3,20.0
OYO1163,Pune,2,Capital O,67,1487.0,April,4,58.9,39,1384.0,53969.0,806.0,3.7,10.0
OYO1163,Pune,2,Capital O,67,1487.0,May,5,47.7,32,1048.0,33547.0,501.0,3.4,19.0
OYO1163,Pune,2,Capital O,67,1487.0,June,6,58.0,39,1143.0,44560.0,665.0,3.8,19.0
OYO1163,Pune,2,Capital O,67,1487.0,July,7,52.3,35,1045.0,36568.0,546.0,3.4,19.0
OYO1163,Pune,2,Capital O,67,1487.0,August,8,55.0,37,1051.0,38903.0,581.0,3.1,10.0
OYO1163,Pune,2,Capital O,67,1487.0,September,9,52.0,35,1184.0,41453.0,619.0,4.6,24.0
OYO1163,Pune,2,Capital O,67,1487.0,October,10,74.6,50,1795.0,89772.0,1340.0,4.2,10.0
OYO1163,Pune,2,Capital O,67,1487.0,November,11,92.9,62,1844.0,114355.0,1707.0,3.0,12.0
OYO1163,Pune,2,Capital O,67,1487.0,December,12,92.1,62,1844.0,114353.0,1707.0,3.1,19.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,January,1,83.8,38,2352.0,89385.0,1986.0,3.7,17.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,February,2,75.7,34,1904.0,64732.0,1438.0,4.5,21.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,March,3,70.0,31,2269.0,70324.0,1563.0,3.3,24.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,April,4,61.9,28,1842.0,51572.0,1146.0,4.4,21.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,May,5,46.1,21,1542.0,32392.0,720.0,3.7,18.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,June,6,57.8,26,1403.0,36471.0,810.0,4.0,21.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,July,7,46.3,21,1318.0,27683.0,615.0,4.0,21.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,August,8,59.1,27,1333.0,35991.0,800.0,3.4,20.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,September,9,58.6,26,1811.0,47087.0,1046.0,3.2,9.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,October,10,72.9,33,2323.0,76659.0,1704.0,3.3,15.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,November,11,91.0,41,2412.0,98900.0,2198.0,3.0,8.0
OYO1164,Pune,2,OYO Townhouse,45,1893.0,December,12,83.6,38,2363.0,89787.0,1995.0,4.1,6.0
OYO1165,Pune,2,Palette,72,1781.0,January,1,74.2,53,1969.0,104352.0,1449.0,4.6,24.0
OYO1165,Pune,2,Palette,72,1781.0,February,2,71.2,51,2021.0,103081.0,1432.0,4.3,21.0
